Year,State,Ag District,Ag District Code,County,Value
2019,MINNESOTA,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,40.8
2019,MINNESOTA,WEST CENTRAL,40,OTTER TAIL,41
2019,MINNESOTA,WEST CENTRAL,40,STEVENS,43.1
2019,MINNESOTA,WEST CENTRAL,40,SWIFT,42.8
2019,MINNESOTA,WEST CENTRAL,40,TRAVERSE,38.8
2019,MINNESOTA,WEST CENTRAL,40,YELLOW MEDICINE,44.1
2018,MINNESOTA,WEST CENTRAL,40,BIG STONE,51.5
2018,MINNESOTA,WEST CENTRAL,40,CHIPPEWA,52.6
2018,MINNESOTA,WEST CENTRAL,40,LAC QUI PARLE,55.8
2018,MINNESOTA,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,50.6
2018,MINNESOTA,WEST CENTRAL,40,OTTER TAIL,44.3
2018,MINNESOTA,WEST CENTRAL,40,POPE,50.8
2018,MINNESOTA,WEST CENTRAL,40,STEVENS,51.2
2018,MINNESOTA,WEST CENTRAL,40,SWIFT,53.8
2018,MINNESOTA,WEST CENTRAL,40,TRAVERSE,51.9
2018,MINNESOTA,WEST CENTRAL,40,WILKIN,46
2018,MINNESOTA,WEST CENTRAL,40,YELLOW MEDICINE,53
2022,MINNESOTA,CENTRAL,50,BENTON,45.8
2022,MINNESOTA,CENTRAL,50,CARVER,59.5
2022,MINNESOTA,CENTRAL,50,MCLEOD,54.3
2022,MINNESOTA,CENTRAL,50,MEEKER,47.2
2022,MINNESOTA,CENTRAL,50,MORRISON,51.4
2022,MINNESOTA,CENTRAL,50,RENVILLE,53.6
2022,MINNESOTA,CENTRAL,50,SCOTT,54.8
2022,MINNESOTA,CENTRAL,50,SHERBURNE,47.2
2022,MINNESOTA,CENTRAL,50,SIBLEY,58.2
2022,MINNESOTA,CENTRAL,50,STEARNS,50.1
2022,MINNESOTA,CENTRAL,50,TODD,46.4
2022,MINNESOTA,CENTRAL,50,WADENA,44.2
2022,MINNESOTA,CENTRAL,50,WRIGHT,51.7
2021,MINNESOTA,CENTRAL,50,BENTON,34.8
2021,MINNESOTA,CENTRAL,50,CARVER,57.6
2021,MINNESOTA,CENTRAL,50,MCLEOD,53.1
2021,MINNESOTA,CENTRAL,50,MEEKER,45.2
2021,MINNESOTA,CENTRAL,50,MORRISON,30.8
2021,MINNESOTA,CENTRAL,50,RENVILLE,52.2
2021,MINNESOTA,CENTRAL,50,SCOTT,62.5
2021,MINNESOTA,CENTRAL,50,SHERBURNE,33.9
2021,MINNESOTA,CENTRAL,50,SIBLEY,60.3
2021,MINNESOTA,CENTRAL,50,TODD,36.8
2021,MINNESOTA,CENTRAL,50,WADENA,35.9
2021,MINNESOTA,CENTRAL,50,WRIGHT,46.1
2020,MINNESOTA,CENTRAL,50,BENTON,52.8
2020,MINNESOTA,CENTRAL,50,CARVER,58.4
2020,MINNESOTA,CENTRAL,50,KANDIYOHI,50.6
2020,MINNESOTA,CENTRAL,50,MCLEOD,53.7
2020,MINNESOTA,CENTRAL,50,MEEKER,51.2
2020,MINNESOTA,CENTRAL,50,MORRISON,51.9
2020,MINNESOTA,CENTRAL,50,RENVILLE,53.2
2020,MINNESOTA,CENTRAL,50,SCOTT,58.5
2020,MINNESOTA,CENTRAL,50,SHERBURNE,51
2020,MINNESOTA,CENTRAL,50,SIBLEY,56.9
2020,MINNESOTA,CENTRAL,50,STEARNS,51.3
2020,MINNESOTA,CENTRAL,50,TODD,43.7
2020,MINNESOTA,CENTRAL,50,WADENA,47.8
2020,MINNESOTA,CENTRAL,50,WRIGHT,54.7
2019,MINNESOTA,CENTRAL,50,CARVER,51.7
2019,MINNESOTA,CENTRAL,50,MCLEOD,47.8
2019,MINNESOTA,CENTRAL,50,MORRISON,40.5
2019,MINNESOTA,CENTRAL,50,OTHER (COMBINED) COUNTIES,40.8
2019,MINNESOTA,CENTRAL,50,RENVILLE,49.5
2019,MINNESOTA,CENTRAL,50,SIBLEY,49.8
2019,MINNESOTA,CENTRAL,50,STEARNS,44.4
2019,MINNESOTA,CENTRAL,50,TODD,38.9
2019,MINNESOTA,CENTRAL,50,WADENA,42.7
2018,MINNESOTA,CENTRAL,50,BENTON,45.6
2018,MINNESOTA,CENTRAL,50,CARVER,54.5
2018,MINNESOTA,CENTRAL,50,KANDIYOHI,53.8
2018,MINNESOTA,CENTRAL,50,MCLEOD,50.3
2018,MINNESOTA,CENTRAL,50,MORRISON,44.6
2018,MINNESOTA,CENTRAL,50,OTHER (COMBINED) COUNTIES,49.4
2018,MINNESOTA,CENTRAL,50,RENVILLE,54.3
2018,MINNESOTA,CENTRAL,50,SIBLEY,54.6
2018,MINNESOTA,CENTRAL,50,STEARNS,50.8
2022,MINNESOTA,EAST CENTRAL,60,AITKIN,27.7
2022,MINNESOTA,EAST CENTRAL,60,ANOKA,45.5
2022,MINNESOTA,EAST CENTRAL,60,CHISAGO,43.2
2022,MINNESOTA,EAST CENTRAL,60,CROW WING,27.8
2022,MINNESOTA,EAST CENTRAL,60,HENNEPIN,51
2022,MINNESOTA,EAST CENTRAL,60,ISANTI,41.9
2022,MINNESOTA,EAST CENTRAL,60,KANABEC,42
2022,MINNESOTA,EAST CENTRAL,60,MILLE LACS,40.5
2022,MINNESOTA,EAST CENTRAL,60,PINE,40.9
2022,MINNESOTA,EAST CENTRAL,60,WASHINGTON,45.5
2021,MINNESOTA,EAST CENTRAL,60,ANOKA,34.4
2021,MINNESOTA,EAST CENTRAL,60,CHISAGO,42.7
2021,MINNESOTA,EAST CENTRAL,60,CROW WING,20.6
2021,MINNESOTA,EAST CENTRAL,60,HENNEPIN,51.3
2021,MINNESOTA,EAST CENTRAL,60,ISANTI,36.5
2021,MINNESOTA,EAST CENTRAL,60,KANABEC,25.5
2021,MINNESOTA,EAST CENTRAL,60,MILLE LACS,37.8
2021,MINNESOTA,EAST CENTRAL,60,PINE,41.2
2021,MINNESOTA,EAST CENTRAL,60,WASHINGTON,51.1
2020,MINNESOTA,EAST CENTRAL,60,AITKIN,38.6
2020,MINNESOTA,EAST CENTRAL,60,ANOKA,45.7
2020,MINNESOTA,EAST CENTRAL,60,CHISAGO,43.8
2020,MINNESOTA,EAST CENTRAL,60,CROW WING,38.8
2020,MINNESOTA,EAST CENTRAL,60,HENNEPIN,54
2020,MINNESOTA,EAST CENTRAL,60,ISANTI,41.9
2020,MINNESOTA,EAST CENTRAL,60,MILLE LACS,41.8
2020,MINNESOTA,EAST CENTRAL,60,PINE,47.9
2020,MINNESOTA,EAST CENTRAL,60,WASHINGTON,51.8
2019,MINNESOTA,EAST CENTRAL,60,CHISAGO,35
2019,MINNESOTA,EAST CENTRAL,60,HENNEPIN,39.9
2019,MINNESOTA,EAST CENTRAL,60,ISANTI,30.9
2019,MINNESOTA,EAST CENTRAL,60,MILLE LACS,33.6
2019,MINNESOTA,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,33.2
2019,MINNESOTA,EAST CENTRAL,60,PINE,35.4
2019,MINNESOTA,EAST CENTRAL,60,WASHINGTON,51
2018,MINNESOTA,EAST CENTRAL,60,AITKIN,28.6
2018,MINNESOTA,EAST CENTRAL,60,ANOKA,31.6
2018,MINNESOTA,EAST CENTRAL,60,CHISAGO,37.3
2018,MINNESOTA,EAST CENTRAL,60,HENNEPIN,49.2
2018,MINNESOTA,EAST CENTRAL,60,ISANTI,36.7
2018,MINNESOTA,EAST CENTRAL,60,KANABEC,38.3
2018,MINNESOTA,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,41.1
2018,MINNESOTA,EAST CENTRAL,60,WASHINGTON,49.4
2022,MINNESOTA,SOUTHWEST,70,COTTONWOOD,53.1
2022,MINNESOTA,SOUTHWEST,70,JACKSON,56.2
2022,MINNESOTA,SOUTHWEST,70,MURRAY,49.1
2022,MINNESOTA,SOUTHWEST,70,NOBLES,51.6
2022,MINNESOTA,SOUTHWEST,70,PIPESTONE,44.3
2022,MINNESOTA,SOUTHWEST,70,REDWOOD,50.1
2022,MINNESOTA,SOUTHWEST,70,ROCK,55.5
2021,MINNESOTA,SOUTHWEST,70,COTTONWOOD,56.2
2021,MINNESOTA,SOUTHWEST,70,JACKSON,57.8
2021,MINNESOTA,SOUTHWEST,70,LINCOLN,46
2021,MINNESOTA,SOUTHWEST,70,LYON,45.1
2021,MINNESOTA,SOUTHWEST,70,MURRAY,56.3
2021,MINNESOTA,SOUTHWEST,70,NOBLES,63.3
2021,MINNESOTA,SOUTHWEST,70,PIPESTONE,49.4
2021,MINNESOTA,SOUTHWEST,70,REDWOOD,52.2
2021,MINNESOTA,SOUTHWEST,70,ROCK,61.5
2020,MINNESOTA,SOUTHWEST,70,COTTONWOOD,59
2020,MINNESOTA,SOUTHWEST,70,JACKSON,54.3
2020,MINNESOTA,SOUTHWEST,70,LINCOLN,49.1
2020,MINNESOTA,SOUTHWEST,70,LYON,53.8
2020,MINNESOTA,SOUTHWEST,70,MURRAY,55.3
2020,MINNESOTA,SOUTHWEST,70,NOBLES,54
2020,MINNESOTA,SOUTHWEST,70,PIPESTONE,52
2020,MINNESOTA,SOUTHWEST,70,REDWOOD,57
2020,MINNESOTA,SOUTHWEST,70,ROCK,58.3
2019,MINNESOTA,SOUTHWEST,70,COTTONWOOD,47.3
2019,MINNESOTA,SOUTHWEST,70,JACKSON,46.7
2019,MINNESOTA,SOUTHWEST,70,LINCOLN,41.8
2019,MINNESOTA,SOUTHWEST,70,LYON,47.9
2019,MINNESOTA,SOUTHWEST,70,MURRAY,41.8
2019,MINNESOTA,SOUTHWEST,70,NOBLES,44.4
2019,MINNESOTA,SOUTHWEST,70,PIPESTONE,44.8
2019,MINNESOTA,SOUTHWEST,70,REDWOOD,50.1
2019,MINNESOTA,SOUTHWEST,70,ROCK,48.8
2018,MINNESOTA,SOUTHWEST,70,COTTONWOOD,51.8
2018,MINNESOTA,SOUTHWEST,70,JACKSON,49.3
2018,MINNESOTA,SOUTHWEST,70,LYON,53.8
2018,MINNESOTA,SOUTHWEST,70,MURRAY,49.9
2018,MINNESOTA,SOUTHWEST,70,NOBLES,49.4
2018,MINNESOTA,SOUTHWEST,70,OTHER (COMBINED) COUNTIES,52
2018,MINNESOTA,SOUTHWEST,70,REDWOOD,50.3
2018,MINNESOTA,SOUTHWEST,70,ROCK,55.6
2022,MINNESOTA,SOUTH CENTRAL,80,BLUE EARTH,62.5
2022,MINNESOTA,SOUTH CENTRAL,80,BROWN,56.5
2022,MINNESOTA,SOUTH CENTRAL,80,FARIBAULT,61.4
2022,MINNESOTA,SOUTH CENTRAL,80,FREEBORN,60
2022,MINNESOTA,SOUTH CENTRAL,80,LE SUEUR,61.3
2022,MINNESOTA,SOUTH CENTRAL,80,MARTIN,62.4
2022,MINNESOTA,SOUTH CENTRAL,80,RICE,60.7
2022,MINNESOTA,SOUTH CENTRAL,80,STEELE,63
2022,MINNESOTA,SOUTH CENTRAL,80,WASECA,60.5
2022,MINNESOTA,SOUTH CENTRAL,80,WATONWAN,60.7
2021,MINNESOTA,SOUTH CENTRAL,80,BLUE EARTH,61.9
2021,MINNESOTA,SOUTH CENTRAL,80,BROWN,59.8
2021,MINNESOTA,SOUTH CENTRAL,80,FARIBAULT,60.5
2021,MINNESOTA,SOUTH CENTRAL,80,FREEBORN,60.4
2021,MINNESOTA,SOUTH CENTRAL,80,LE SUEUR,62
2021,MINNESOTA,SOUTH CENTRAL,80,MARTIN,60
2021,MINNESOTA,SOUTH CENTRAL,80,NICOLLET,63
2021,MINNESOTA,SOUTH CENTRAL,80,RICE,57.3
2021,MINNESOTA,SOUTH CENTRAL,80,STEELE,61.9
2021,MINNESOTA,SOUTH CENTRAL,80,WASECA,67.4
2021,MINNESOTA,SOUTH CENTRAL,80,WATONWAN,62.7
2020,MINNESOTA,SOUTH CENTRAL,80,BLUE EARTH,60.3
2020,MINNESOTA,SOUTH CENTRAL,80,BROWN,62.1
2020,MINNESOTA,SOUTH CENTRAL,80,FARIBAULT,64.5
2020,MINNESOTA,SOUTH CENTRAL,80,FREEBORN,58.5
2020,MINNESOTA,SOUTH CENTRAL,80,LE SUEUR,59.1
2020,MINNESOTA,SOUTH CENTRAL,80,MARTIN,60.1
2020,MINNESOTA,SOUTH CENTRAL,80,NICOLLET,63
2020,MINNESOTA,SOUTH CENTRAL,80,RICE,57.2
2020,MINNESOTA,SOUTH CENTRAL,80,STEELE,60.6
2020,MINNESOTA,SOUTH CENTRAL,80,WASECA,64.4
2020,MINNESOTA,SOUTH CENTRAL,80,WATONWAN,61.8
2019,MINNESOTA,SOUTH CENTRAL,80,BLUE EARTH,51
2019,MINNESOTA,SOUTH CENTRAL,80,BROWN,47.1
2019,MINNESOTA,SOUTH CENTRAL,80,FARIBAULT,53.6
2019,MINNESOTA,SOUTH CENTRAL,80,FREEBORN,49.9
2019,MINNESOTA,SOUTH CENTRAL,80,MARTIN,53.9
2019,MINNESOTA,SOUTH CENTRAL,80,NICOLLET,53.1
2019,MINNESOTA,SOUTH CENTRAL,80,OTHER (COMBINED) COUNTIES,48.7
2019,MINNESOTA,SOUTH CENTRAL,80,STEELE,46.6
2019,MINNESOTA,SOUTH CENTRAL,80,WASECA,52.4
2019,MINNESOTA,SOUTH CENTRAL,80,WATONWAN,48.1
2018,MINNESOTA,SOUTH CENTRAL,80,BLUE EARTH,52.9
2018,MINNESOTA,SOUTH CENTRAL,80,BROWN,51.9
2018,MINNESOTA,SOUTH CENTRAL,80,FARIBAULT,51.9
2018,MINNESOTA,SOUTH CENTRAL,80,FREEBORN,51.8
2018,MINNESOTA,SOUTH CENTRAL,80,LE SUEUR,50.4
2018,MINNESOTA,SOUTH CENTRAL,80,MARTIN,49.8
2018,MINNESOTA,SOUTH CENTRAL,80,NICOLLET,53.4
2018,MINNESOTA,SOUTH CENTRAL,80,RICE,55.8
2018,MINNESOTA,SOUTH CENTRAL,80,STEELE,53.7
2018,MINNESOTA,SOUTH CENTRAL,80,WASECA,58.9
2018,MINNESOTA,SOUTH CENTRAL,80,WATONWAN,52.5
2022,MINNESOTA,SOUTHEAST,90,DAKOTA,55.4
2022,MINNESOTA,SOUTHEAST,90,DODGE,61.9
2022,MINNESOTA,SOUTHEAST,90,FILLMORE,61.1
2022,MINNESOTA,SOUTHEAST,90,GOODHUE,59.5
2022,MINNESOTA,SOUTHEAST,90,HOUSTON,61.7
2022,MINNESOTA,SOUTHEAST,90,MOWER,60.8
2022,MINNESOTA,SOUTHEAST,90,OLMSTED,62
2022,MINNESOTA,SOUTHEAST,90,WINONA,62.2
2021,MINNESOTA,SOUTHEAST,90,DAKOTA,54.8
2021,MINNESOTA,SOUTHEAST,90,DODGE,60.1
2021,MINNESOTA,SOUTHEAST,90,FILLMORE,62.1
2021,MINNESOTA,SOUTHEAST,90,HOUSTON,57.4
2021,MINNESOTA,SOUTHEAST,90,WABASHA,62.5
2021,MINNESOTA,SOUTHEAST,90,WINONA,62.4
2020,MINNESOTA,SOUTHEAST,90,DAKOTA,54.3
2020,MINNESOTA,SOUTHEAST,90,DODGE,60
2020,MINNESOTA,SOUTHEAST,90,FILLMORE,56.2
2020,MINNESOTA,SOUTHEAST,90,GOODHUE,57.7
2020,MINNESOTA,SOUTHEAST,90,HOUSTON,52.2
2020,MINNESOTA,SOUTHEAST,90,OLMSTED,57.3
2020,MINNESOTA,SOUTHEAST,90,WABASHA,58.8
2020,MINNESOTA,SOUTHEAST,90,WINONA,57.4
2019,MINNESOTA,SOUTHEAST,90,DODGE,48.7
2019,MINNESOTA,SOUTHEAST,90,FILLMORE,51.6
2019,MINNESOTA,SOUTHEAST,90,GOODHUE,54.2
2019,MINNESOTA,SOUTHEAST,90,HOUSTON,52.1
2019,MINNESOTA,SOUTHEAST,90,MOWER,49.7
2019,MINNESOTA,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,51.3
2019,MINNESOTA,SOUTHEAST,90,WINONA,53.2
2018,MINNESOTA,SOUTHEAST,90,DAKOTA,51.8
2018,MINNESOTA,SOUTHEAST,90,DODGE,57.4
2018,MINNESOTA,SOUTHEAST,90,FILLMORE,53.4
2018,MINNESOTA,SOUTHEAST,90,GOODHUE,56.2
2018,MINNESOTA,SOUTHEAST,90,MOWER,56.5
2018,MINNESOTA,SOUTHEAST,90,OLMSTED,54.9
2018,MINNESOTA,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,53.7
2018,MINNESOTA,SOUTHEAST,90,WABASHA,57.3
